channel_id,channel_title,leaning,channel_country,channel_subscribercount,channel_videocount,channel_topic_ids,pR_vid,pR_usr
UCzkfwSL_psLIGVPEZ0pl6-Q,POSEIDON,R,US,13947,11,"['/m/098wr', '/m/098wr']",1,0.7973100875554981
UC85Lp8MC8-EK4lSgxcVT95g,Prinz Eugen,R,not set,235,9,"['/m/098wr', '/m/05qt0']",1,0.8412576045547022
UC-NZ4ZELPK8NGUiydrvCWFg,Identitäre Hessen,R,DE,1453,9,"['/m/098wr', '/m/098wr', '/m/019_rr']",1,0.9061450118223102
UC9vwJXx7DR-3zSub4mwQNFg,Tara McCarthy,R,US,50608,9,"['/m/098wr', '/m/019_rr']",1,0.7301938740239975
UCyyHynpb9mw5h2hVKtHriRA,Tom2736,R,not set,39,9,"['/m/0f2f9', '/m/02jjt']",1,NaN
UCNXPXszKUK4kmHYmvazO-Qw,eyeofodinband,R,not set,159,9,"['/m/06by7', '/m/04rlf']",1,0.2585034013605442
UCQZQOdCz1fIt1FJagXi3eww,Accounted4U,R,not set,282,9,"['/m/04rlf', '/m/098wr']",1,0.5882929773733564
UCXMyZci17JmYF_Cf-fbhp5Q,pvvdenhaag,R,not set,26,9,"['/m/05qt0', '/m/098wr', '/m/02jjt']",1,0.15365003875991717
UCljV4Rwa5ZWkWf4X9JPHCIQ,WallThor,R,not set,4,9,['/m/019_rr'],1,NaN
UC-ReDU9Wecj1RdMJ1FoMGEw,PEGIDA Schweiz,R,not set,22,9,"['/m/098wr', '/m/098wr']",NA,NA
UCuoEeQbm7mtUA1BPws2NtdA,NPD Leipzig,R,not set,93,9,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.5092592592592593
UCavAHbCIoRh-dVt4xRdP4uA,Binnenhofvlog,R,not set,43,9,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCbUKQ51MKOk-JV_u6cAUi3w,fuerBayern,R,not set,120,9,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCQjaSgQROuGyPAG1FYMjv8w,Dilara Sak,R,not set,44,9,"['/m/04rlf', '/m/04rlf', '/m/05qjc', '/m/0ggq0m', '/m/02jjt']",1,NaN
UCTf5A3Fy3_CU5k4Lf9lPvAQ,RVF Landstorm Nederland,R,not set,17,9,"['/m/04rlf', '/m/04rlf', '/m/098wr', '/m/06bvp']",1,0.6683985532162505
UClcPVbpnQUMCMppD-SIXj-Q,johnwitkamp,R,not set,3,9,"['/m/06by7', '/m/04rlf', '/m/098wr']",1,NaN
UCkkItbkkaW3mywbNYIdXaHg,pvvlimburg,R,not set,9,9,"['/m/019_rr', '/m/05qt0', '/m/05qt0', '/m/098wr', '/m/019_rr']",1,NaN
UCqfpDCzSa5xMVvbuHknHz0Q,Arthur Powell,R,not set,65,9,['/m/04rlf'],1,0.9293478260869565
UCdj6dnzJL88zn2r2xyK0i9A,Jenny NZ,R,not set,138,8,['/m/019_rr'],1,NaN
UC-veaoxnu0PTZ2_-eWqRTng,Identitäre Bewegung Sachsen-Anhalt,R,not set,9370,8,"['/m/04rlf', '/m/0glt670', '/m/05qt0', '/m/098wr']",1,0.8611572887136935
UCQHb0fs5LiCGf8E8o_duxNQ,14 Sacred Words,R,US,2413,8,"['/m/06by7', '/m/04rlf']",1,0.7170762408762
UCmc326_phQMWIiPaZmU4EtA,AfD Wendezeit,R,not set,1135,8,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.8879233158491612
UCDacGbethvE76RKcOldUJYA,Joey Koningsbruggen,R,NL,645,9,"['/m/019_rr', '/m/04rlf', '/m/02jjt']",1,0.17325648690297027
UC-F0FhvuyGS1v6kpUpxH0CA,JUGENDproNRW,R,not set,397,8,"['/m/06bvp', '/m/098wr']",1,0.7692426867164639
UCqAIvs0vAb71x_ZO10HArhA,Tyrant Fashister,R,not set,10547,8,"['/m/04rlf', '/m/04rlf']",1,0.7267767593218163
UCnKs0zyqYtavGYtg4oqDvcA,VBlogIB,R,not set,401,8,"['/m/04rlf', '/m/04rlf', '/m/019_rr']",1,0.8003274051630211
UCKRpN1ZSmrquU7sgrEtndGA,George Whale,R,not set,152,8,"['/m/098wr', '/m/06bvp', '/m/05qt0']",1,0.7324902741910836
UC-gPgsbkK4ZLR9lt1POjbog,Donald Robertson,R,not set,461,8,"['/m/01k8wb', '/m/019_rr']",1,0.47528673835125446
UCi__GieOayvLom0UcTuB8Kg,Daniel Casmir,R,not set,1020,8,"['/m/098wr', '/m/01k8wb']",1,0.7354535760633452
UCPloYRVhTg2M4kKN_-ZSJsg,AbstractEntityJ,R,not set,703,0,"['/m/02jjt', '/m/04rlf']",1,0.5635695105585594
UCevtNOsVFGzkDWXuiMryWVg,DeZwarteRat,R,not set,18,8,['/m/04rlf'],1,0.07211538461538461
UCE5aKCc2zE5wHXjAf0Rc3og,Kobiety dla Narodu,R,not set,195,8,"['/m/098wr', '/m/04rlf']",1,0.6477272727272727
UC9Xj0m2x86Hs2C-w4NzFksA,NPD Niederbayern,R,not set,131,8,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.10579053858753251
UCapxFBZCZO3bft596ZGOBaQ,gaelgeseomra,R,not set,21,8,"['/m/019_rr', '/m/068hy', '/m/01k8wb']",1,NaN
UCTyMPJrDTbZiAbzXvZz6apQ,markusWielkiPOLAND,R,not set,13,8,"['/m/098wr', '/m/0bzvm2', '/m/02jjt', '/m/019_rr']",1,NaN
UCet1vBprTbkRqVyVB9V4hoQ,White Student Transmission,R,not set,50,8,"['/m/04rlf', '/m/01k8wb', '/m/098wr']",1,0.6178518218547225
UCkXYznmArMELRxH_36uM1lQ,WhiteRabbitRadioTV,R,not set,12181,7,"['/m/02vxn', '/m/02jjt', '/m/098wr']",1,0.5771158377112103
UC68-mS-GIu6GHb9PGkKG-bg,Smash Cultural Marxism,R,not set,3799,7,"['/m/098wr', '/m/04rlf', '/m/05qt0']",1,0.6357640850449904
UCHDV1uj_NmvolHZuo1WdxHw,Jack Buckby,R,GB,5922,8,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",1,0.7295864059792044
UCjCzxjxSt3vZGB3JUzbPxPA,Levente Németh-Cs.,R,not set,85,7,"['/m/04rlf', '/m/04rlf']",1,NaN
UCwBTUzIuGIuUHNwliqe9OpQ,Franc Studio,R,FR,1303,9,['/m/098wr'],1,0.5428976801776013
UCJ0uKWL-MbDeTWMiLq1XqIg,oeuvrefrancaise,R,not set,107,7,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.805921052631579
UCEp0TK_RXYRdb62DC0UyPSQ,Vamos Falar,R,not set,162,7,"['/m/01h6rj', '/m/098wr', '/m/05qt0', '/m/04rlf']",1,NaN
UCOafPO8cCaevjYgqllLlhAg,Ylle,R,not set,216,7,"['/m/0bzvm2', '/m/098wr', '/m/04rlf']",1,0.5558781019134199
UCeQcLmObU0Md_qyZShYO9yw,Ryan Faulk,R,not set,981,7,"['/m/098wr', '/m/098wr', '/m/01k8wb', '/m/02vxn', '/m/02jjt', '/m/019_rr']",1,0.5632700498958706
UCE0zyT6yLlOUn1EKqvW6dGA,darksideofkek,R,not set,2177,7,"['/m/02jjt', '/m/02jjt', '/m/04rlf']",1,0.8094514455608116
UC1EY_hsVqtdsSQmFfCsBv7A,La Falange Barcelona,R,not set,47,7,"['/m/098wr', '/m/019_rr', '/m/05qt0']",1,NaN
UCYE9p7AztvliOkrY4eOnVnQ,IB Schwaben,R,not set,728,8,"['/m/019_rr', '/m/019_rr']",1,0.9276085760913259
UCyECt2E_t64jUOlnqT2hUsg,nordfrontmedia,R,not set,833,7,"['/m/019_rr', '/m/019_rr', '/m/04rlf']",1,0.6972477064220184
UCX6fmvaywRb1J7YFG-oAVhw,Cella Sedui,R,CA,55,7,"['/m/02jjt', '/m/04rlf', '/m/02vxn']",1,0.8117498636115658
UCXy5D9o0V7J1IvMSOEzT1Bg,Mar Iusz,R,not set,25,7,"['/m/04rlf', '/m/098wr', '/m/019_rr']",1,NaN
UCg30hl2lrK-8gA9Sm6XTkhA,Alt Right Media,R,not set,189,7,"['/m/05qt0', '/m/098wr']",1,0.776315277250808
UCdmoLrUYOzVgAqCUt2_XarQ,Arya Sattya,R,not set,910,1,not set,1,0.7904457533947316
UC9T62vHh8dLdMjwTMeRn0mA,Freak and Freaks,R,FR,26,7,"['/m/06by7', '/m/04rlf']",1,NaN
UC6AxurptaX9X8b1TKyJto8w,PVVFriesland,R,not set,24,7,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCO_6DwkZhEYiPnlvqZJSmrA,programatanasdsm,R,not set,108,3,"['/m/098wr', '/m/05qt0', '/m/02jjt']",1,NaN
UCz8uVE6WP46JJnomSOjI4cg,Młodzież Wszechpolska Tarnów,R,not set,23,7,"['/m/01k8wb', '/m/01k8wb', '/m/098wr', '/m/02jjt', '/m/04rlf']",1,NaN
UClDdc38eulJV1I0QsPLALHg,eau19,R,not set,5,7,"['/m/04rlf', '/m/04rlf']",1,NaN
UCC04Ux2mlJE2J2tukAoB2hA,kyle birney mc,R,not set,5,7,"['/m/02vxn', '/m/02jjt', '/m/02vxn', '/m/0kt51', '/m/019_rr']",1,NaN
UCsrdHmWmbmB3r7QcP3qif2A,Vangelderden,R,not set,3629,6,"['/m/02jjt', '/m/04rlf']",1,0.6679449278494315
UCwWmWd3CRZ8uGMauREHOxag,BlindJusticeOFFICIAL,R,not set,0,6,"['/m/06by7', '/m/04rlf']",1,0.9714285714285714
UCzfpxqhwcLjPgPKQKqtiLPg,Hunter Avallone Vlogs,R,not set,15120,7,"['/m/019_rr', '/m/02jjt', '/m/04rlf', '/m/098wr']",1,0.5548442871274689
UCK6qVC_fqraoXCfIurpWCHA,WhitePowerForEngland,R,not set,138,6,"['/m/04rlf', '/m/04rlf', '/m/06by7']",1,0.49503690795309646
UCWOY4qs4bbYgtIKQFUpRNQA,Ungsvenskarna,R,SE,0,6,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/04rlf']",1,0.6268884351579916
UCG6FJf6O_-QS0KoIK3n5fiA,Virtue of the West w/ Tara McCarthy,R,not set,0,6,"['/m/098wr', '/m/02jjt']",1,0.6868792832240265
UCS1IykA0Wj4508mXY1zhNIA,activistje,R,not set,11,6,"['/m/098wr', '/m/098wr', '/m/019_rr']",1,0.47225548155354335
UCIezExyLP9aKDkMbixVReug,AghonePropaganda,R,not set,115,6,"['/m/04rlf', '/m/04rlf', '/m/06by7']",1,NaN
UCfijoeH-EZT3uawcxXnFFkA,PHORTE,R,not set,109,6,"['/m/0glt670', '/m/0glt670', '/m/04rlf']",1,NaN
UCYhfUh7TOWwZgnMbbIymGAg,VAN2012,R,not set,9,6,"['/m/098wr', '/m/04rlf', '/m/019_rr', '/m/02wbm', '/m/03glg', '/m/05qjc', '/m/02jjt']",1,0.9556650246305419
UCUFikrQpB2wVEwAb3taR2tQ,uitgeverijegmont,R,not set,13,6,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCcpCO75WsBG-brZIBtmyw8A,Carpediem8110101,R,not set,126,6,"['/m/04rlf', '/m/04rlf', '/m/0ggq0m']",1,0.5057272999420275
UCzRFOxt8U64U-FpFwVND31A,MrVerzet,R,not set,17,6,"['/m/098wr', '/m/04rlf']",1,NaN
UCd54liDyB7r6umFHNFckR5A,rorogrincheux,R,not set,4,6,"['/m/06by7', '/m/04rlf']",1,NaN
UCsGQ7oo8rRJLKrEVlN4s-tQ,GenerationIDDauphine,R,not set,16,1,"['/m/04rlf', '/m/04rlf']",NA,NA
UCLL3HfLGMiYJrFaVjpCDKWQ,Future Nations,R,not set,102,6,"['/m/098wr', '/m/04rlf']",1,0.6984876528080892
UCW_WFfgp1GOvdfO3mQhnm_Q,Bosanski Pokret Nacionalnog Ponosa,R,not set,96,6,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.7420415693443011
UCY8wKoWFRZeeaL_Py0RowcQ,Immortal Ideas,R,not set,3209,8,"['/m/04rlf', '/m/098wr', '/m/02jjt']",1,0.8077851210281761
UCDHrk_gw6aJQXyvDRpAH7lQ,The Inconvenient Truth,R,not set,109,5,"['/m/098wr', '/m/04rlf']",1,NaN
UCUHwh7SE4GTPhw3zGo8ZUrQ,TheMendelin,R,not set,2,6,"['/m/098wr', '/m/019_rr']",NA,NA
UCSw0w_xk7oz2Uf4KspeSu5g,Marvin Martian,R,not set,1641,5,"['/m/0bzvm2', '/m/0bzvm2']",1,0.29492243240507426
UCl3p2lukxbU502X-dBkOgZg,JasinnaRELOADED,R,not set,16362,5,"['/m/04rlf', '/m/04rlf', '/m/064t9']",1,0.7922627817176958
UCM0ZF1oYz619gsZl2I_kp9Q,The Sociopath,R,not set,1312,5,"['/m/05qt0', '/m/02vxn', '/m/098wr', '/m/02jjt']",1,0.2771539182428167
UC3SHlKUV-JEXbBKIVExXxGQ,Patriotischer Fruehling,R,not set,1639,6,"['/m/098wr', '/m/02lkt', '/m/04rlf']",1,0.7710547691617579
UCGo5kX6oSDJpm4umkMRxqKQ,Porta Germanica,R,US,6253,6,"['/m/019_rr', '/m/02jjt', '/m/04rlf']",1,0.8344538559249526
UClkyckfRda-FUvX7bR5z_3A,DIETSLAND,R,not set,38,5,"['/m/04rlf', '/m/04rlf', '/m/098wr']",1,0.5417091642976498
UCzQwm1RIUJFWTbZfnM26IcQ,Pride France officiel,R,not set,391,5,"['/m/01h7lh', '/m/06ntj', '/m/019_rr', '/m/01cgz']",1,0.8227848101265823
UCEQyrXrE9IgVuWWDwJpz1oA,Scandza Forum,R,not set,625,5,"['/m/098wr', '/m/098wr']",1,0.757422727936408
UCh52cgeeZic2xskXUb9Czpg,Leiptr,R,SE,483,5,"['/m/04rlf', '/m/04rlf']",1,0.7851943849612532
UCDZ8U8FVM4yCHp-unykvV_Q,ID Verzet,R,not set,141,5,"['/m/05qt0', '/m/098wr']",1,0.826101444489971
UC00-ZIW69P9vMsU-Z1fY96A,Thomas Baden-Rice,R,not set,803,2,"['/m/05qt0', '/m/098wr']",1,0.6789626140293507
UCG4PFEjm59xOqTzalHYb_UQ,Marcel Bas,R,not set,28,5,"['/m/098wr', '/m/098wr']",1,0.9338709677419355
UC_kNe2tgwVW07_Iyv2UiMpA,BaldTerror,R,not set,4,5,"['/m/098wr', '/m/098wr', '/m/04rlf', '/m/02wbm', '/m/019_rr']",1,NaN
UC7z7LnZqojiKCA0HkwGB0vw,Valkyrie Society,R,US,150,5,"['/m/098wr', '/m/019_rr', '/m/019_rr', '/m/098wr']",1,0.6379238560716392
UCOAtr8S8EfMCoErRWPZbzkQ,PVV Groningen,R,not set,21,5,"['/m/019_rr', '/m/05qt0', '/m/098wr']",1,NaN
UCEKHnBzJJ-zW3PD5xQCjf0w,M. Zirkus,R,not set,19,5,"['/m/04rlf', '/m/05qt0', '/m/098wr', '/m/02jjt']",1,NaN
UCWpO3oifrTRYW93aRRqeC4A,Perth Go Players,R,AU,4007,5,"['/m/03glg', '/m/019_rr', '/m/0bzvm2']",1,NaN
UCaEYLMXh96lyMfVwGhVzDZA,Neder1and,R,not set,503,4,"['/m/04rlf', '/m/04rlf', '/m/064t9']",NA,NA
UCFpvg5yg5fMda91yiI1owSQ,Caolan Robertson,R,not set,16177,4,"['/m/098wr', '/m/098wr', '/m/0f2f9', '/m/02jjt']",1,0.6990123472187705
UCWVySoKhbF3JnsmUPpaKNqA,wodansmaiden,R,not set,1698,4,"['/m/04rlf', '/m/04rlf']",1,0.4991715423193167
UC_0dwPeY0vQSJGVfRpFvGUg,Winteroffensief,R,not set,32,4,"['/m/01h6rj', '/m/04rlf', '/m/04rlf', '/m/098wr', '/m/06by7']",1,0.0011746280344557558
UCXEiu2qv0sjRB9KuHjT6YUQ,StudentsForWesternCivilisation,R,not set,4571,4,"['/m/019_rr', '/m/019_rr', '/m/04rlf', '/m/098wr']",1,0.7560450531326318
UCumvfHEI6pvLVgWCjgKW2Wg,aaalll333ccckkksss,R,not set,305,4,"['/m/019_rr', '/m/03glg', '/m/0403l3g', '/m/0bzvm2', '/m/07c1v']",1,0.9771689497716894
UC1D_x3kvVw3r9icJckTl9kg,BelleetRebelleParis,R,not set,126,4,"['/m/0kt51', '/m/019_rr', '/m/06bvp', '/m/098wr']",1,NaN
UCf8zb4tkHnry6tocRi7XVGw,Identitäre Bewegung Berlin,R,not set,253,4,"['/m/04rlf', '/m/04rlf', '/m/098wr', '/m/019_rr']",1,0.8917672294431018
UCYdWV4ZSrUEPDPwW_i1kv-w,Greg Johnson,R,not set,1055,4,"['/m/098wr', '/m/098wr']",1,0.7911677056329649
UCWJOG34MVhCSC1JUuQfXr2A,Gijsbrecht van Neyenrode,R,not set,6,4,"['/m/02jjt', '/m/04rlf', '/m/02vxn', '/m/019_rr']",1,0.36792452830188677
UCbeoQ6firiZWKy5gtZN0Hug,giovanni totzi,R,not set,6,4,"['/m/098wr', '/m/04rlf', '/m/05qt0', '/m/06bvp']",1,0.42452830188679247
UCkzfLJEkfyJaN6x1ivA2Q-w,Génération ID Lorraine,R,not set,35,4,"['/m/019_rr', '/m/019_rr', '/m/05qt0', '/m/098wr']",1,0.7658227848101266
UCB7YwRZBMGsoUHfWMRw2MgA,Murdoch Murdoch 2 The Reichkening,R,not set,19406,3,"['/m/02vxn', '/m/02jjt']",1,0.715214179878921
UCxQdpLijLxJTXUgmM03xT0g,eigentümlich frei,R,not set,1739,143,"['/m/05qt0', '/m/098wr', '/m/098wr', '/m/05qt0']",1,0.6818381381152396
UCSeDLHACsXhe11LgQaJPF-A,hamrthroer Ⓥ,R,not set,19,4,"['/m/04rlf', '/m/04rlf', '/m/019_rr']",1,NaN
UCEPjB0Z227KmAPd7x4sIJBg,WhiteDate NET,R,not set,124,5,"['/m/01k8wb', '/m/019_rr', '/m/01k8wb', '/m/019_rr']",1,0.7593456469528591
UCclTgm6o77i6aMfmlpRj4Tg,NPD Paderborn-Höxter,R,not set,21,4,"['/m/019_rr', '/m/03glg', '/m/05qjc', '/m/02jjt', '/m/04rlf', '/m/06ntj']",1,NaN
UCQTcAd3XBrdXbyKoncWxXqQ,Soldiers of Odin Canada,R,not set,163,4,"['/m/04rlf', '/m/098wr']",1,0.7219733413132251
UCG5gDPR_XwE_1Md_ID_C7OA,Patricio Carrasco,R,not set,238,4,"['/m/01k8wb', '/m/098wr', '/m/01k8wb', '/m/098wr', '/m/04rlf']",1,NaN
UCafaRnulj2vQgnucT5u27NQ,ThegnOfNorthumbria,R,not set,264,4,"['/m/04rlf', '/m/04rlf', '/m/07c1v', '/m/019_rr']",1,0.8604917758203677
UC3WrL30iLnX-Hy0mqWob0Lw,UnyieldingDefiance,R,not set,76,4,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.8623372530654745
UCNfwgD8uAOVjGEBuTV4zd8Q,Radosław Olesiński,R,not set,1,4,"['/m/019_rr', '/m/098wr', '/m/04rlf', '/m/07c1v']",1,NaN
UCdYj_1LuGnMZbfp1OvPH5LA,NPD Kreisverband Duisburg,R,not set,26,4,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/03glg', '/m/019_rr']",NA,NA
UCytSp6yJ4QaVZwcJzl2_GXw,Lost Position,R,not set,38,4,"['/m/019_rr', '/m/04rlf', '/m/02jjt', '/m/05qt0', '/m/098wr']",1,0.5935919779310344
UCp_ZKmScrWknbCbYYNv7D0A,My life is a meme,R,not set,99,4,"['/m/02jjt', '/m/02jjt', '/m/098wr']",1,0.7325079073346171
UCamQVoL4UJoPnHJnGIIvD6w,NPD Ingolstadt,R,not set,16,4,"['/m/098wr', '/m/04rlf', '/m/05qt0']",1,NaN
UCPmOeNXPBZm8bGmZlVmYRNw,Knooppunt Delta,R,not set,2,4,"['/m/04rlf', '/m/04rlf', '/m/02jjt']",NA,NA
UCDUJOrLe-BFMGt91jkeE6Pw,Amy Hanton,R,not set,11,4,"['/m/04rlf', '/m/064t9', '/m/06by7']",1,NaN
UC0bJy1zQCoq61FrUYcpDCvQ,Claudio Dalton de Almeida Junior,R,not set,5,4,"['/m/06ntj', '/m/019_rr', '/m/03glg', '/m/07yv9']",1,NaN
UC1ejjPcIGhb4sPde_JMuRKQ,Caolan Robertson,R,GB,14055,3,"['/m/098wr', '/m/05qt0', '/m/01k8wb', '/m/02jjt']",1,0.6073328233159938
UCcm3aaLQnihrROAJp6fUAcQ,NPDinDeutschland,R,not set,233,3,"['/m/05qt0', '/m/098wr', '/m/04rlf']",1,0.6327716720150897
UCAt5Q2e9UZZGoav95CcHcIw,Identitarian Future,R,not set,148,3,"['/m/04rlf', '/m/02lkt', '/m/04rlf', '/m/02lkt', '/m/05qt0', '/m/098wr']",1,0.8586595722227541
UCBp8ch8nb77Ddx9irq1cbfQ,Social 3state,R,not set,1111,3,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.7320570298815238
UCJv2UNTnsYIVtkD2uxqLPkQ,David Cedarwood,R,not set,1680,3,"['/m/019_rr', '/m/04rlf']",1,0.7332249793476471
UC0vjIBT9yso1zs_HQ89aBHA,GUD Lyon,R,not set,18,3,"['/m/05qt0', '/m/098wr']",1,0.08620689655172414
UCFyDJk1BzHR4S7RhwqMBpsA,Sabatina James,R,not set,183,3,"['/m/06bvp', '/m/098wr', '/m/019_rr']",1,0.8189438555162937
UCWgsMXarmNVHXzYV4tDDvoQ,MumleDK,R,not set,5,3,"['/m/04rlf', '/m/04rlf', '/m/06by7']",1,NaN
UCp8I_GBgphwon8nlthbwpVA,The Mansonite Menace,R,not set,147,3,"['/m/04rlf', '/m/04rlf']",1,0.6292663079831688
UCjLZhetPubWfglmVOo86FPA,The IconoCast,R,GB,2524,5,"['/m/098wr', '/m/02jjt']",1,0.805383056683088
UCcjdklIRN2qmtBO3H9ud7ug,poker592585,R,not set,319,3,"['/m/019_rr', '/m/098wr', '/m/01k8wb', '/m/02jjt']",1,NaN
UCG32ZuMSDQ4OoVlqE8ijRkQ,NPD Pankow,R,not set,18,3,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,NaN
UCTnPDQA6gJH37-ewh_98Qvw,FRW Niederlande,R,not set,84,4,"['/m/06bvp', '/m/06bvp', '/m/098wr', '/m/019_rr', '/m/04rlf']",1,0.3502824858757062
UC2jIjblqkgGeG1vW6Jk7BZw,CPPI Youtube,R,not set,62,3,"['/m/098wr', '/m/098wr']",1,0.7164556962025317
UCxJGf4w4f3GqPZRj23dLOPQ,Faust,R,not set,55,3,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCMkl5dzxCwhlTiwRhMeFT3w,walk ireland,R,not set,2,3,"['/m/019_rr', '/m/019_rr', '/m/07yv9']",NA,NA
UCH5cevnZohGnPsNBZEp9LoA,Luukkkee,R,not set,3,3,"['/m/01k8wb', '/m/019_rr', '/m/025zzc', '/m/0bzvm2']",1,NaN
UChA0CNYlDUxfjyWn0oQ0LZg,simal72,R,not set,98,2,"['/m/07yv9', '/m/07yv9', '/m/019_rr']",1,NaN
UCm_bLCiy3f-eOCYYy5Hwi9w,PEGIDA TV ÖSTERREICH,R,not set,189,2,"['/m/019_rr', '/m/098wr']",1,0.9403640380179802
UCE_xYzkN0hnSLDoB72pA1qA,NPDWunsiedel,R,not set,22,2,"['/m/05qt0', '/m/098wr']",1,0.9831932773109243
UCjYT_FCgLvJbbVVo944ifJg,James McCulloch,R,GB,190,2,"['/m/05qt0', '/m/098wr']",1,0.5898016651803388
UCosNmxRCVRVU7tropLJTc_g,Identitäre Aktion,R,not set,84,2,"['/m/098wr', '/m/098wr', '/m/05qt0']",1,0.8820088704675941
UCMRLAuxOMyQXv_7ByLKWetw,Stand For Principle,R,not set,61,1,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCFlQCW1UW0bNWKjijIIXT_w,Thug Nificent,R,not set,37,2,"['/m/0glt670', '/m/04rlf']",1,NaN
UCPeX_8HxQWM3hHAPs5F0l7A,Aussie Madness,R,not set,14,2,"['/m/098wr', '/m/06bvp', '/m/05qt0']",1,0.8738738738738738
UCYL4EGwO-E3ECQHZGS2mM9A,germanicworldsorg,R,not set,112,2,"['/m/0ggq0m', '/m/04rlf', '/m/0ggq0m', '/m/098wr']",1,0.9007578799104097
UCG4SzU5jjWx7lJ-s5XB0P2Q,NPD Kreisverband Eichsfeld,R,DE,21,2,"['/m/07c1v', '/m/019_rr']",1,0.8275862068965517
UC4wXHTJW-2xxyOyKO0pPK_w,An Vlaanderen,R,not set,16,2,"['/m/04rlf', '/m/04rlf']",1,NaN
UCtFPQ05_KYwYeFPv_jYEyDg,UdoKanal,R,not set,144,2,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,0.854812834224599
UCNVzowjuQksT2g6GAfSkz8A,galdragildi,R,not set,49,2,"['/m/01k8wb', '/m/01k8wb', '/m/019_rr', '/m/02jjt']",1,NaN
UCmKi9kJhVLaLbny5FWxDowA,Stoic Elite,R,not set,61,2,"['/m/098wr', '/m/019_rr']",1,0.7985074626865671
UCccoLyq2WiHbkVmSgv-WwRw,Kirsten Lauryn,R,not set,432,2,"['/m/098wr', '/m/019_rr']",1,0.8176069439785143
UCH9jViw0xJSE9kafUaYN5oA,Corsica Patria Nostra,R,not set,20,2,"['/m/05qt0', '/m/05qt0', '/m/098wr', '/m/02jjt']",NA,NA
UCKI9ne1BlTkOt83TyPwVk9A,NPDFraktionSachsen,R,not set,23,2,"['/m/05qt0', '/m/05qt0', '/m/098wr']",1,NaN
UCurJ5tY9akit9TnpnKqwCjg,IB Wuppertal,R,not set,41,2,"['/m/04rlf', '/m/04rlf']",1,0.8857503583452782
UCbshrplmEFU58Fv6CYMg6-A,si borg,R,not set,120,2,"['/m/019_rr', '/m/02jjt']",NA,NA
UCf7un3-DgzF12AcJgQ4P_jQ,NPD Sachsen Anhalt,R,not set,18,2,"['/m/019_rr', '/m/05qt0', '/m/098wr', '/m/07c1v']",NA,NA
UCGyhl1V75HTzwTJnnb1r30g,Blaue Narzisse,R,not set,31,2,"['/m/05qt0', '/m/05qt0', '/m/098wr']",NA,NA
UCFkAtLpz41KCMieNPbU9khQ,Domuitio Germaniae,R,not set,3463,4,"['/m/098wr', '/m/098wr', '/m/04rlf']",1,0.9448258365239055
UCY0g1iyb2HQ_bQxNr1006eg,Fred Dietz,R,not set,175,2,"['/m/01h6rj', '/m/098wr', '/m/05qt0', '/m/06bvp', '/m/07yv9', '/m/019_rr']",1,0.1438476476027108
UCWBsBJvpVYsB7R191b_FZbg,Colin,R,not set,3,2,"['/m/02wbm', '/m/019_rr']",NA,NA
UCUUs1mdOOdg3L_KgSiqSfrQ,Draugrinn,R,not set,9,1,"['/m/064t9', '/m/06by7', '/m/04rlf', '/m/064t9', '/m/06by7']",1,0.6994535519125683
UCF1Nnd7kKz6k6IH5DYb96lQ,Gestr,R,not set,52,2,"['/m/0bzvm2', '/m/025zzc', '/m/0403l3g', '/m/098wr', '/m/04rlf']",1,0.7771832814827555
UC6BdokY5dple_NGioaaf5Lg,Forza Nuova Monza e Brianza,R,not set,1,2,"['/m/04rlf', '/m/05qt0', '/m/098wr']",NA,NA
UC1n6RetUz1TPDk30amMkeRg,PEGIDA Frankfurt Main,R,not set,3,2,"['/m/0bzvm2', '/m/0bzvm2', '/m/06bvp', '/m/098wr']",1,0.9754601226993865
UC2LnnzNJ-qaON-aelh8dmQg,Joshua Blakely,R,not set,27,2,not set,1,NaN
UC8F238hZdRZp1RsoTdK-VLg,hans van hoeflaken,R,not set,31,2,"['/m/01k8wb', '/m/098wr', '/m/098wr', '/m/01k8wb']",NA,NA
UCpVi6VxOzloWLkWaatH4N2w,Paul Lawlor,R,not set,2,2,"['/m/04rlf', '/m/04rlf', '/m/064t9', '/m/06by7']",NA,NA
