parent_channel,child_channel,out_deg
Genevieve's Playhouse - Toy Learning for Kids,"['DuDuPopTOY', ""Genevieve's Playhouse - Toy Learning for Kids"", 'Fizzy Fun Toys', ""Genevieve's Playhouse - Toy Learning for Kids"", ""Genevieve's Playhouse - Toy Learning for Kids"", ""Genevieve's Playhouse - Toy Learning for Kids""]",13
Geo History,"['Casual Historian', 'Epic History TV']",13
GeoCosmic REX,"['Fillask', 'TheIHMC', 'GeoCosmic REX', 'American Geosciences Institute', 'GeoCosmic REX', 'Exploring Abandoned Mines and Unusual Places', 'GeoCosmic REX', 'GeoCosmic REX', 'GeoCosmic REX', 'GeoCosmic REX', 'GeoCosmic REX', 'GeoCosmic REX']",13
Geography Video,"['t bro', 'Geography Video']",13
Geopolitical Futures,"['IntelligenceSquared Debates', 'Democracy At Work']",13
George Cervini,['george m'],13
George Galloway,"['George Galloway', 'George Galloway', 'talkRADIO', 'George Galloway']",13
George Havens,"['George Havens', 'Hazard 4']",13
George Langevin,"['NefDefFilms', 'tiggermatty']",13
Georgi Kadiyski,['Georgi Kadiyski'],13
Gerard,"['Libertatem', 'Mr Reagan']",13
Geta Yedi,"['Archy Moz', 'ZeronAdrian12', 'Geta Yedi', 'Geta Yedi', 'Rarevintagefinds', 'Geta Yedi']",13
Ghana Tv One,"['Ghana Tv One', 'oppong Ebenezer']",13
Gibson42a,"['EllenLDegeneres', 'T.J. Mouscardy']",13
Giesbert Nijhuis,"['Magnet Motor News', 'Pippi Peterson']",13
GigglingKat,"['KARE 11', 'Piew']",13
Gilfoyle,"['Atheist favorites', 'The Atheist Experience']",13
Gin-Lung Cheng,"['Sailing Virgins', 'Javier Rullan Ruano']",13
Gjeebs,"['Steve Lehto', 'The Money Guy Show']",13
Glamour Magazine UK,"['The Kid From Buffalo', 'Nicki_D1989']",13
Glenn Beck,"['Media Buzz', 'Mine Bute', 'Certified Liberty', 'Glenn Beck', 'Glenn Beck', 'Glenn Beck', 'The Still Report', 'Glenn Beck', 'Glenn Beck', 'Glenn Beck', 'Democracy Now!', 'The Daily Truth', 'Fox News', 'The Next News Network']",13
Global Conflict,"['Blast World Mysteries', 'Defense Updates']",13
Global News,"['VICE News', 'MSNBC', 'SBS Dateline', 'Johnny Carson', 'Johnny Carson', 'Johnny Carson', 'Johnny Carson', 'Johnny Carson', 'CNN', 'C-SPAN', 'The Kennedy Center', 'USA TODAY', 'The Late Show with Stephen Colbert', 'Science Channel', 'VICE News', 'FOX 10 Phoenix', 'HBO', 'CBC News', 'CBC News', 'Fox News', 'The Royal Institution', 'MSNBC', 'CBC News', 'VideoFromSpace', 'MSNBC', 'CTV News', 'MSNBC', 'ITV News', 'Global News', 'Global News', 'Global News', 'CBC News', 'Fox News', 'PBS NewsHour']",13
Go Big Bore Or Go Home,"['Kentucky Ballistics', 'MAD LAB']",13
Go Big Or Go Home,"['AJ Exclusive Videos', 'Macan', 'CC TUBE - Driving Fails & Road Rage', 'Ed', 'Go Big Or Go Home', 'Go Big Or Go Home', 'Go Big Or Go Home', 'Go Big Or Go Home', 'AVCH', 'Go Big Or Go Home', 'Go Big Or Go Home', 'Go Big Or Go Home', 'Go Big Or Go Home', 'Go Big Or Go Home']",13
Goalcast,"['Law of Attraction Coaching', 'Motivation Madness', 'Goalcast', 'Steve TV Show']",13
God He Reigns,"['Kenneth Copeland Ministries', 'nassluv']",13
Godrules,"['Matrix Wisdom', 'Disclosed TruthTV', 'MilJer Bal', 'Thecontroversy7']",13
Going South,"['TheIHMC', 'Big Think']",13
Gold'n with Joe,"['GarrettDetectors', ""Gold'n with Joe""]",13
GoldSilver (w/ Mike Maloney),"['e33State', 'e33State', 'e33State', 'GoldSilver (w/ Mike Maloney)', 'GoldSilver (w/ Mike Maloney)', 'GoldSilver (w/ Mike Maloney)', 'GoldSilver (w/ Mike Maloney)', 'Incredible News E3', 'GoldSilver (w/ Mike Maloney)', 'GoldSilver (w/ Mike Maloney)', 'GoldSilver (w/ Mike Maloney)', 'Democracy At Work', 'GoldSilver (w/ Mike Maloney)', 'SGTreport']",13
Golden State Times,"['Grey Disciple', 'Savage Nation', 'Fox News', 'Sean Hannity', 'Amicus Humani Generis', 'Golden State Times', 'Golden State Times', 'Amicus Humani Generis', 'Gotcha News Network', 'KuriVaiM']",13
GonnaGoForIt,"['The Atheist Experience', 'bobbyintact']",13
Good Deeds Rocks,"['Random Acts', 'RJ Spear']",13
Good Morning America,"['PeopleTV', 'The Wendy Williams Show', 'LIVEKellyandRyan', 'The View', 'CBS This Morning', 'Florida Virals', 'Fandango All Access', 'The Late Show with Stephen Colbert']",13
Good Morning Britain,"['ABC News', 'TODAY', 'VICE', 'Good Morning Britain', 'Good Morning Britain', 'Good Morning Britain', 'Good Morning Britain', 'Good Morning Britain', 'Good Morning Britain', 'Good Morning Britain', 'Judge Rinder', 'Good Morning Britain', 'Good Morning Britain', 'Good Morning Britain', 'BBC America', 'TODAY', 'CBS This Morning', 'Studio 10', 'Studio 10', 'Good Morning Britain', 'Good Morning Britain', 'Fox News', 'CNBC International TV', 'The Hollywood Reporter', 'TEDx Talks', 'Good Morning Britain', 'EURACTIV', 'abcqanda', 'Good Morning Britain', 'Good Morning Britain', 'Judge Rinder', 'Good Morning Britain', 'CBS This Morning', 'VH1']",13
Good N Useful Supply,"['Survival Sherpa', '3DHunty']",13
Goodwood Road & Racing,"['Oldtimer-Veranstaltung.de', 'Franklin Poole']",13
Gordon Coombes,"['deadhorse1971', 'Gung Ho Vids']",13
Got Talent Global,"['Bonus Round', 'ShowMe', 'Alain Le Francois', ""Magician's Got Talent"", ""Magician's Got Talent"", ""Magician's Got Talent"", 'Got Talent Global', 'FamilyFeud', ""Magician's Got Talent"", 'Steve TV Show', 'Grey Wolf', 'Got Talent Global', ""Magician's Got Talent"", ""Magician's Got Talent"", 'MusicTalentNow', 'Bách Khoa - Tri Thức', 'Patty Mayo', ""Britain's Got Talent"", 'An Evening at the Improv']",13
Gotcha News Network,"['Matrix Wisdom', 'SKT Stream', 'NEWS TRUMP', 'ROB KAUFMAN 802-851-ROBK']",13
GovChristie,"['Crysta', 'Ramble', 'RonicaCleary', 'RonicaCleary', 'RonicaCleary', 'libertynewsmedia', 'Chris Christie', 'GovChristie', 'Chris Christie', 'GovChristie']",13
Goyellowfox,"['And We Know', 'The Hannity', ""Dinesh D'Souza"", ""Dinesh D'Souza"", 'Goyellowfox', 'Goyellowfox', 'Goyellowfox', 'Goyellowfox']",13
Graceland,"['Graceland', 'checkthisout']",13
Graham Norton Videos,"['FilmArtsy Entertainment', 'Cherik McFassy']",13
Graham Phillips,"['Abandoned: Exploring with Dali', 'Exploring with Fighters']",13
Grant Crowell,"['Grey Disciple', 'Ramble', 'Grant Crowell', 'Grant Crowell', 'GLOBAL News', 'Lord Spoda', 'Grant Crowell', 'Grant Crowell']",13
Grassfed Exchange,"['ND Grazing Lands Coalition', 'Grassfed Exchange']",13
Grasshopper,"['Grasshopper', 'Harry Callahan', 'Grasshopper', 'Grasshopper', 'Grasshopper', 'SKIPPYTVLIVE', 'Grasshopper', 'Grasshopper']",13
Graves Gatekeeper,"['How the Universe Works', 'ADVEXON TV']",13
Gravitahn,"['tmcleanful', 'Gravitahn', 'Gravitahn', 'MG', 'Gravitahn', 'Gravitahn', 'Jeremy Vine on 5 - Official Channel', 'The Rubin Report']",13
GreatPerformers1,"['Archy Moz', 'Archy Moz']",13
Greater Talent Network Speakers Bureau,"['Answers in Insanity', 'S.O.T.M.E.']",13
Green Mountain Metal Detecting,"['Green Mountain Metal Detecting', 'Brummies Outdoors', 'Green Mountain Metal Detecting', 'Blast World Mysteries', 'Green Mountain Metal Detecting', 'Green Mountain Metal Detecting', 'Green Mountain Metal Detecting', 'What The Hales']",13
Greg Adler,"['Astral Auto Repairs', 'WMAR-2 News']",13
Greg Coates,"['Kapper Outdoors', 'Dr. Hiram Santisteban']",13
Greg Hunter,"[""Greg's Airplanes and Automobiles"", 'You Are Free TV']",13
Greg Kelly,"['Greg Kelly', 'TH Animals']",13
Greg's Airplanes and Automobiles,"[""Greg's Airplanes and Automobiles"", 'King Rose Archives']",13
Gregory Parker,"['Ozark Mountain Outdoor Adventures', 'BCO Outdoor Adventures: Hunting & Kayak Fishing']",13
Grenzpiraten,"['Doku Sammler', 'DokuPeter']",13
Grey Disciple,"['Media Buzz', 'Amicus Humani Generis', 'Grey Disciple', 'CC TUBE - Driving Fails & Road Rage', 'Oppressed Media', 'Grey Disciple', 'Real World Police', 'Grey Disciple', 'A1 Aptitude', 'Top 5 Unknowns', 'Grey Disciple', 'ErrorY2K']",13
Greylock Partners,"['PandoDaily', 'Greylock Partners', 'Greylock Partners', 'Greylock Partners']",13
Growth Events,"['Growth Events', 'London Real']",13
Grunge,"['FastTheLatestNews', 'Talltanic']",13
Grupo Radio Centro,"['Grupo Radio Centro', 'Nación 321']",13
Guardian News,"['Global News', 'World Economic Forum', 'Guardian News', 'Guardian News', 'Guardian News', 'Guardian News', 'Guardian News', 'Guardian News', 'Guardian News', 'Guardian News', 'Vox', 'CNN', 'Fox News', 'CNN']",13
GuerrillaLawfare,"['Scott McGrath', 'MyTalkShowHeroes', 'GuerrillaLawfare', 'Grey Disciple']",13
Guido Wieland,"['shurap', 'TA PICTURES']",13
GunGuyTV,"['TFB TV', 'Mr2ndAmendment']",13
Gung Ho Vids,"['Amazing Machines', 'Voodoo1650', 'Nuclear Vault', 'AiirSource Military']",13
GunstarGizmo,"['geo adv', 'Margy Adelle']",13
Gurka,"['JimHowDigsDirt', 'Agriculture World']",13
GusssEnTuMente.,"['JOSELUIS CM', 'JOSELUIS CM', 'Wender Enrique Vlog TV', 'GusssEnTuMente.']",13
Gym4u,"['m2e1iriko', 'TEN OVER TEN', 'Swiss Bytes', 'INFOSHOW']",13
H89SA,"['VASAviation -', 'H89SA', 'H89SA', 'Captain Chesley Sullenberger', 'H89SA', 'H89SA', 'H89SA', 'H89SA', 'H89SA', 'H89SA', 'VASAviation -', 'H89SA', 'H89SA', 'Air Safety Institute', 'H89SA', 'H89SA']",13
HBO,"['Fail Force One', 'James Monckton', 'TED', 'HBO', 'HBO', 'The Late Show with Stephen Colbert', 'HBO', '92nd Street Y', 'Crooked Media', 'HBO']",13
HD Guy,"['MrCheckpoint', 'DashMan NashCam']",13
HD Realization,"['PremiumTVHD', 'Lukas Hoboy']",13
HGKenJr,"['Squatch253', 'Voodoo1650']",13
HIGH ENERGY,"['The Patriotic Report', 'The Patriotic Report', 'HIGH ENERGY', 'HIGH ENERGY', 'Ultimator', 'HIGH ENERGY', 'HIGH ENERGY', 'Goyellowfox']",13
HISTORY,"['SBS Dateline', 'dimwittedfool', 'CNN', 'HISTORY', 'HISTORY', 'PBS NewsHour', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'Science Channel', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY', 'HISTORY']",13
HK Videos,"['NMF News', 'Parshottam Rupala']",13
HOT 97,"['Breakfast Club Power 105.1 FM', 'Breakfast Club Power 105.1 FM', 'The Daily Show with Trevor Noah']",13
HOT NEWS TODAY 365,"['Real Thing TV', 'RevelationEndTime']",13
HS Media Productions,"['Oppressed Media', 'Johnny Carson']",13
HSGUniStGallen,"['Tracey Eaton', 'Sandra L. Beane']",13
Habel,"['Hip Hop News Uncensored', 'POWER OF GOD - G2G']",13
Habertürk TV,"['Habertürk TV', 'Her Detay', 'Her Detay', 'Habertürk TV']",13
Habits of the Wealthy,"['FullEd English', 'Law of Attraction Coaching', 'Habits of the Wealthy', 'Inspiring Habits']",13
Hagee Ministries,"['The Official 700 Club', 'Love God']",13
Hagerty,"['MAD LAB', 'MAD LAB', 'MAD LAB', 'MAD LAB', 'MAD LAB', 'MAD LAB', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', 'Hagerty', ""Jay Leno's Garage"", 'Hagerty', 'Richard Michael Owen', ""Jay Leno's Garage""]",13
Haji Abdullah,"['Damion Omar Lee', 'LightStreamMedia']",13
Halk Ekranı,"['KARDEŞ DEĞİLİZ!', 'Halk Ekranı']",13
Halktv,"['Halktv', 'Halktv', 'Halktv', 'Halktv']",13
Hamiltonville Farm,"['The Good of the Land', ""Messick's""]",13
Hannah Sophia Elliott,"['Michael Roxas', 'Cut']",13
Haoui,"['Haoui', 'UK VHS Archive']",13
Harald Baldr,"['SICK BUFFALO', 'Harald Baldr', 'Harald Baldr', 'Harald Baldr', 'Harald Baldr', 'Paul D', 'Sleeping Planet', 'The New Travel', 'Harald Baldr', 'Harald Baldr']",13
Harry Mason,"['Gary Byrne', 'Douglas Wright']",13
Harry Potter Audiobook,"['ashli rolfes', 'Achtung Earthlings!']",13
Harvard Business School,"['The Aspen Institute', 'KnowledgeAtWharton']",13
Harvard Kennedy School's Institute of Politics,"['Politics and Prose', 'RandomRecordings123']",13
Harvard Law School,"['The Royal Institution', 'Mere Christian', 'Harvard Law School', 'The National Press Club']",13
Harvard University,"['SABC Digital News', 'LR', 'News Sauce', 'Variety']",13
HarvardEducation,"['TEDx Talks', 'Jayne Latz']",13
HawtBot 2k,"['Media Buzz', 'wwwMOXNEWScom']",13
Healing Advocates,"['TED', 'mrpackratmatt']",13
Health Tips,"['That Diabetic Dude', 'BRIGHT SIDE']",13
Heart Of Champions,"['Fail Force One', 'Fail Force One', 'Heart Of Champions', 'Edwin Sarkissian']",13
Heaven's StoneZ,['PACTERA·Thought & Culture·China文·思·中国'],13
HeavenVisit,"['truthrabbit', ""Sid Roth's It's Supernatural!""]",13
Heavy Equipment,"['Machinery Channel', 'World Heavy']",13
Heavy Equipment Accidents HD,"['Forfuntv', 'Machinery Channel']",13
Hedgehog,"['Jason A', 'Godrules', 'Steve Cioccolanti & Discover Ministries', 'Anonymous Official']",13
Heisnear.com,"['Josh Peck', 'HOT NEWS TODAY 365']",13
Hello Tomorrow,"['BE AMAZED', 'Yesenia Kohler']",13
Helpful Edits,"['Helpful Edits', 'Donald Strickland']",13
Helveticana,"['Michael Glass', 'TheLaughPlanet']",13
Henry Zee,['Mankuane Makhafola'],13
Her Detay,"['Meclis Güncel Guncel', 'Her Detay', 'Her Detay', 'Her Detay', 'Her Detay', 'Her Detay', 'Her Detay', 'Sen Ne Dersin?', 'Her Detay', 'Her Detay']",13
Herodotus Mk2 The Father of History,"['ErikJohnston', 'Nowhere Man']",13
Herrick Kimball,"['wortheffort', 'Robin Lewis']",13
High Intensity Health,"['2 Keto Dudes', 'HVMN', 'Carl Franklin', 'High Intensity Health']",13
High Stakes Poker,"['High Stakes Poker', 'ChipmunkTransitionDV', 'High Stakes Poker', 'Black Cash Poker']",13
HighImpactFlix,"['shaun chahbazian', 'Onus News Service']",13
Highline College,"['antonio meechie', 'CMOFOTO']",13
HijabiHajra,"['Religous Channel', 'Samuel Green']",13
Hikmet Gelix,"['GunstarGizmo', 'Anthony Coleman']",13
Hillsdale College,"['TJ Singh', 'GCMarshallFoundation', 'Anang', 'Hillsdale College', 'TJ Singh', 'Hillsdale College', 'The Agenda with Steve Paikin', 'TED-Ed']",13
Hilma Sailing,"['Monday Never', 'Sailing Emerald Steel']",13
Hindered Thoughts,"['TEN OVER TEN', 'MAD LAB']",13
Hip Hop News Uncensored,"['BETNetworks', 'Creative Commons']",13
Historic Events,"['The Daily Conversation', 'CP Thangaraja']",13
Historic News Events,"['Historic News Events', 'Historic News Events']",13
History Apple,"['PeninsulaSrsVideos', 'Sage Monitor']",13
History Files,"['Timeline - World History Documentaries', 'Andre Emile']",13
HistoryFlicks4u,"['FILMSCHÄTZE AUS KÖLN - VOM RHEIN - WELTFILMERBE', 'Patrick Brion']",13
Hola Chile La Red,"['Hola Chile La Red', 'Hola Chile La Red', 'Así Somos La Red', 'Hola Chile La Red']",13
Hollywood Graveyard,"['Daze with Jordan the Lion', 'Hollywood Graveyard']",13
Holtzclaw Trial,"['Top 5 Unknowns', 'Real World Police', 'Rodan Thompson', 'TheWorldFromFerg']",13
Home RenoVision DIY,"['The Majority Report w/ Sam Seder', 'Home RenoVision DIY', 'Home RenoVision DIY', 'Home RenoVision DIY']",13
HomeMade in Lviv,"['Pask Makes', 'HomeMade in Lviv']",13
Homeless Lives Matter,"['HuffPost', 'DW Documentary', 'DW Documentary', 'Facts Verse']",13
Homemade World,"['Mr. NK', 'Captain Gizmo']",13
Honest Finance,"['Chevy Dude', 'Kevin Hunter']",13
Honest Rainbow,"['Daddykirbs Farm - A Homesteading Story', 'Got Talent Global']",13
HonorYourOath Civil Rights Investigations,"['HonorYourOath Civil Rights Investigations', 'Gavin Seim']",13
HooverInstitution,"[""Dinesh D'Souza"", 'TJ Singh', 'HooverInstitution', 'HooverInstitution', 'The Rubin Report', 'Anang', 'PJ Media', 'PJ Media', 'Bob David', 'HooverInstitution', 'American Academy of Achievement', 'HooverInstitution']",13
Hope Through Prophecy,"['Hope Through Prophecy', 'Hope Through Prophecy', 'Hope Through Prophecy', 'Hope Through Prophecy']",13
Hornet,"['The Royal Family Channel', 'ABC News']",13
Hot News Entertainment,"['Daddykirbs Farm - A Homesteading Story', 'Hot News Entertainment', 'TheTalko', 'Star']",13
House Committee On Veterans' Affairs,"['People Choice', 'NJTV News']",13
House of Freedom church of God in Christ,"['BRVideos4Christ', 'House of Freedom church of God in Christ', 'MusicMan 78414', 'MusicMan 78414']",13
House of Heroes TV,['FuzionYouthNetwork'],13
HouseImprovements,"['Bailey Line Road', 'Texas Barndominiums']",13
How To Make Sushi,"['How To Make Sushi', 'Easy Tricks & Hacks']",13
How To: Academy,"['DoctorOz', 'Penguin Books UK', 'How To: Academy', 'Streets of Vancouver']",13
How the Universe Works,"['Graves Gatekeeper', 'How the Universe Works']",13
HowStuffWorks,"['Strombo', 'Mindvalley']",13
Howie Carr,['60 Minutes Australia'],13
Huckabee,"[""Dinesh D'Souza"", 'studentsforlife', 'Greater Talent Network Speakers Bureau', 'Huckabee', 'Huckabee', 'Huckabee', 'Huckabee', 'Huckabee', 'Huckabee', 'Huckabee']",13
Huckelberry Auditor,"['Huckelberry Auditor', 'Huckelberry Auditor']",13
HuffPost,"['SBS Dateline', 'PBS NewsHour', 'HuffPost', 'Exploring Alternatives', 'ABC News', 'LastWeekTonight', 'Reflect', 'The Guardian']",13
Hulu,"['Joseph Stefanelli', 'Michael Glass', 'Hulu', 'Hulu', 'Hulu', 'Hulu', 'Hulu', 'Hulu', 'Hulu', 'Hulu', 'Hulu', 'Hulu']",13
Human,"['arboristBlairGlenn', 'Best Woodworking']",13
Human Performance Outliers Podcast,"['Mercola', 'Dr. Daniel Pompa']",13
Humanrights With Ravish Kumar News,"['News24', 'Humanrights With Ravish Kumar News', 'Humanrights With Ravish Kumar News', 'AKTK', 'Humanrights With Ravish Kumar News', 'Humanrights With Ravish Kumar News']",13
Humans At Sea,"['Free Documentary', 'Humans At Sea']",13
Hunter Adams123,"['TX BassFishing', 'Whitetail obsession outdoors']",13
Hunting Wild hunt TV,"['BBC Earth Unplugged', 'NAT GEO AND STUFF Paul brannan']",13
Hutchins Center,"['Ahmad770', 'reelblack']",13
Hybrid Librarian,"['DUST', 'Discovery UK']",13
HyperTransience,"['AttitudePOP', 'HyperTransience', 'MAW Spezzy', 'WWE']",13
I'm a millionaire,"['e33State', 'Tai Lopez Jr']",13
I'veGOT7,"[""I'veGOT7""]",13
I.,['Alex Swan'],13
IAOMT - International Academy of Oral Medicine and Toxicology,"['IAOMT - International Academy of Oral Medicine and Toxicology', 'IAOMT - International Academy of Oral Medicine and Toxicology']",13
IBG Worldwide,"['Watch Repair Channel', 'TheWATCHES.tv']",13
IHI: Institute for Healthcare Improvement,"['NACCHOph', 'Ancestry', 'TED', 'IHI: Institute for Healthcare Improvement']",13
INFOSHOW,"['THENvsNOW™', 'INFOSHOW']",13
INSIDE NE,"['Kanhaiya Kumar', 'INSIDE NE', 'Jaspal Kamana', 'INSIDE NE', 'INSIDE NE', 'BREAKING NEWS EXPRESS']",13
INSIDER,"['INSIDER', 'LiveEachDay', 'TopTenz', 'UsefulCharts']",13
IRONMUHAMMAD68,"['Roland S. Martin', 'Ancient College']",13
ITV News,"['Johnny Carson', 'Johnny Carson', 'Global News', 'BBC Newsnight', 'ITV News', 'ITV News', 'jacksonsource', 'Stevie Richards']",13
IWMVienna,"['Cornell Dept. of Development Sociology', 'IWMVienna', 'IWMVienna', 'IWMVienna']",13
IWTOCHANNEL,"['Menoken Farm', 'Steven Schwartz']",13
Ian Beckett,"['documontair DH1', 'Herodotus Mk2 The Father of History']",13
Ian Maw,"['Ian Maw', 'Ian Maw', 'Ian Maw', 'Roman Green', 'Ian Maw', 'Ian Maw']",13
IanTaiwan,"['MAGAtruthChannel', 'cookingguide']",13
Icarus Interstellar,"[""NASA's Ames Research Center"", 'Icarus Interstellar']",13
IconOfSin24148,"['Evil ClownTV', 'Lewis Anderson']",13
Ideas Abu Dhabi,"['CNNMoney Switzerland', 'IntelligenceSquared Debates']",13
Idols Global,"['Idols Global', 'X Factor Global']",13
IdolxNews,"['The Profane Primate', 'Brad Reed', 'Politics News NET', 'UberDurable', 'Chelsea', 'IdolxNews']",13
IdolxVoice,"['ElPadreAmaru', 'The Late Show with Stephen Colbert']",13
Ihsan Salim,"['Anne Anneliese', 'DundeeDude']",13
Illinois Trapper Outdoors,"['Ultimate Night Vision', 'World 5 List']",13
IllinoisChannelTV,"['IllinoisChannelTV', 'Kevin Doellman']",13
Illuminated Films,"['Toys Unlimited', 'Illuminated Films', 'Illuminated Films', 'Orange Songs', 'Illuminated Films', 'Illuminated Films']",13
Ima Sportsphile,"['MyyyClips2', 'Imasportsphile III']",13
Imasportsphile III,"['Jeff Haas', 'Ima Sportsphile']",13
Improvement Pill,"['Charisma on Command', 'FarFromAverage']",13
In Trump We Trust,"['BREAKING NEWS REPORT', 'Prophecy Update 2019']",13
In the Interests of the People,"['In the Interests of the People', 'In the Interests of the People']",13
Inc.,"['VICE News', 'Talks at Google']",13
"Independent Film, News and Media","['Bob David', 'Refuting Atheism']",13
Independent Institute,"['The Daily Wire', 'Richard Nixon Foundation']",13
IndiaTV,"['The Debate', 'Aaj Tak']",13
Indicrat,"['Ramble', 'Answers in Insanity']",13
InfoByte,"['MIR Planet', 'MAD LAB', 'YesEpicYes', 'konkla klojonh']",13
Informative,"['Real Life with Jack Hibbs', 'Crysta', 'Crysta', 'Crysta', 'Discourse TV', 'The Free Speech Club', 'Voice Liberty', 'People Choice', 'Jason A', 'Crysta', 'American Conservative Union', 'PowerfulJRE', 'Candace Owens', 'Certified Liberty', 'John Ward', 'Informative', 'Informative', 'fakeengineer', '50 Patriots', 'American Liberty', 'True Liberty', 'ELITE PLUS']",13
