parent_channel,child_channel,out_deg
Huu Trung,"['Paul Gertner', 'Huu Trung', 'nadjib haffaf', 'İNANILMAZ VİDEOLAR']",13
Hyperloop,"['Formula DRIFT', 'gm__golf', 'THE HERD 2019 PODCAST', 'Wild Panthera']",13
I Like To Make Stuff,"['Blacktail Studio', 'Home RenoVision DIY', 'Blacktail Studio', 'Stereokroma']",13
I News,"['kundabaddalu', 'TV9 Telugu Live']",13
IC Ron,"['Erwin Tulfo', 'ANC 24/7', 'JUNRIEL LLANDER', 'kaYouTubero']",13
IGN,"['Space & The Universe HD', 'NASA', 'Vanity Fair', 'Nerdist']",13
IMPACT - BC's Auto Crime Police,"['Quentin booker', 'BuzzPranks']",13
INQUIRER.net,"['Rappler', 'Angelo Vlog']",13
INSIDER,"['Dale Philip', 'Autumn Beckman']",13
IOSStudios,"['Henry-Jim Casulli', 'KootenayDivision']",13
ITV,"['Top Extract', 'Investigation Discovery', 'Dr. Phil', 'JoanLunden', 'zwirnie', 'Questar Entertainment']",13
ITV News,"['BBC News', 'Sky News']",13
Ian Ward,"['Horse Racing', 'Ali Dammas']",13
Ideal Cars,"['Emanuel Chmielowski', 'Stangkilr Productions']",13
Ideas Abu Dhabi,"['Brain Bar', 'TEDx Talks']",13
IdeenExpo,"['IdeenExpo', 'Uni Mannheim', 'ScienceSlam', 'RPP Institut']",13
Idols Global,"['Madde Bey', 'Idols Global', 'FIFA Goals', 'errin manliclic', 'errin manliclic', 'X Factor Global']",13
IdolxNews,"['Trevor Noah', 'The Official Steve Harvey', 'GMA Public Affairs', 'The Tonight Show Starring Jimmy Fallon']",13
Igarashi Tadashi,"['Top 10 Civity', 'Jenny Parsons']",13
Ilaiyaraaja Official,"['OfficialAITLive', 'Ilaiyaraaja Official', 'MR CREATIONS', 'Tamil cinema']",13
Illinois Mathematics and Science Academy (IMSA),"['UW Video', 'The Philanthropy Roundtable']",13
Illustrado Magazine,"['Football kariZma', 'Irvin Rivera']",13
Ilya B,"['RT Documentary', 'Russia Insight']",13
ImTheNewSinatra,"['TomaLaBananas', 'mike max']",13
Imaginesville,"['IndianArtsCulture', 'wyotexas']",13
Iman and Moazzam,"['Ideal React', 'M Bros Reactions']",13
Imperial College London,"['IGN', 'Rolls-Royce', 'The Royal Institution', 'Imperial College London']",13
Imran Yusuf,"['Jayneel Ramjee', 'gc', 'Discover The World', 'ArseRaptor']",13
In Other News,"['MotoeXotica Classic Cars', 'salland12']",13
Inc.,"['Simon Sinek', 'Mark Bowden', 'Lewis Howes', 'Performance Coaching']",13
Incredible Facts,"['MistrMopar', '7urpinator']",13
India Inspires,"['India Inspires', 'Elon TLT']",13
IndianArtsCulture,"['Verna Street', 'Squash Blossom Duo']",13
Indiana Transparency News,"['InstituteForJustice', 'The Oregonian']",13
IndianaRadios,"['LettermanTV', 'Andrew Lynch']",13
Indigo Planet,"['Shiran De Silva', 'takahashi taiyou']",13
Infinite Defence,"['Alux.com', 'GMAP .NL']",13
InfoByte,"['carl easton', 'JeffHK']",13
Information Technology,"['IGN', 'шackunin']",13
Inkstone,"['bontvchina', 'MartSimm']",13
InnerAction Media,"['pocket83', 'Alamo Area Council of Governments']",13
Inside Edition,"[""Freakin' Reviews"", 'The Agenda with Steve Paikin', 'ABC News', 'James Charles', 'TheEllenShow', '양팡 YangPang', 'ET Canada', 'How Ridiculous', 'Inside Edition', 'Inside Edition', 'CNN', 'CNN', 'CBS Evening News', 'Art Siegert']",13
InsidePOOLmag,"['GC SNOOKER', 'InsidePOOLmag', 'Rocket Ronnie', 'TheFriesel']",13
InsideTech,"['Unbox Therapy', 'YugaTech']",13
Inspiration Station,"['Goalcast', 'RamboSlice666']",13
Inspiring Habits,"['Habits of the Wealthy', 'Abide - Christian Meditation']",13
Institut de Radioprotection et de Sûreté Nucléaire - IRSN,"['MITK12Videos', 'Rolls-Royce']",13
Institute of Public Affairs,"['Fox News', 'Institute of Public Affairs']",13
InstituteForJustice,"['InstituteForJustice', 'InstituteForJustice']",13
Interesting Facts,"['Questar Entertainment', 'Questar Entertainment', 'Interesting Facts', 'TENLINES', 'Amazing Stock', 'Our Mysterious World', ""JD's Variety Channel"", 'THE MAGNUM']",13
International Animal Rescue IAR,"['Cute and Fluffy Animals', 'Brindle Pitbull Bulletproof']",13
International Criminal Tribunal for the former Yugoslavia (ICTY),"['Hayat Media BiH', 'International Criminal Tribunal for the former Yugoslavia (ICTY)']",13
Interrobang Editor,"['MetsFanDad', 'Abishua Abishur']",13
Interview Interview,"['Sd Tv', 'Talks at Google']",13
Invisible People,"['CBC News: The National', 'SSundee']",13
Iowa Outdoors,"['Daniele Cesano', 'Bonnie Doon Homestead']",13
Iran International ايران اينترنشنال,"['manototv', 'BBC Persian']",13
Ireland's Got Talent,"['TheScreeny', 'Len Ken', 'Hooked', ""Ireland's Got Talent""]",13
Irish man videos,"['MrScottt65', 'morpheusatloppers']",13
Irvin Rivera,"['PewDiePie', 'Zvon']",13
Isaac Arthur,"['Thoughty2', 'Graves Gatekeeper', 'Isaac Arthur', 'Isaac Arthur']",13
Isaac Laughhunn,"['Candid Camera Classics', 'The Museum of Classic Chicago Television (www.FuzzyMemories.TV)']",13
Isha USA,"['Beverly Nation', 'Facemash']",13
Isis De la Cruz,"['Mundo Misterioso', 'delf ron']",13
It Is Written Oceania,"['BlueGum', 'GuileMike']",13
It's Bloody Science!,"['edepot hobby', 'fredorback']",13
It's Mamix,"[""It's Mamix"", 'ИЛЬДАР АВТО-ПОДБОР']",13
It's Okay To Be Smart,"['Vsauce', 'CBSN']",13
Ithaca College Physics,"['Imperial College London', 'anisotropicplus']",13
ItsJacob,"['Mark Rober', 'My Story Animated']",13
J Stan McCauley dba,"['ĐÔNG TÂY PROMOTION OFFICIAL', 'Ed Young']",13
J.D. Funari,"[""Dragons' Den"", 'Anarşist Mizah']",13
JC Travel Stories,"['Kinetic Kennons', 'JC Travel Stories']",13
JDProductions INC.,"['Spot Of The Match', 'Roman Green']",13
JFK Assassination History,"['Timeline - World History Documentaries', 'Los Angeles Times']",13
JFcombat,"['JFcombat', 'MMA TV', 'MMA TV', 'Quick Tutorials']",13
JJPD Producciones,"['JJPD Producciones', 'César Ángel']",13
JOE,"['Pindex', 'WILTY? Nope!']",13
JOHNFITZAMH2020,"['DARKUMENTARY', 'Rick H']",13
JRE Clips,"['JRE Clips', 'PowerfulJRE', 'PowerfulJRE', 'PowerfulJRE']",13
JT Fuller,"['Robert von Rotz Roy', 'Homesteading Off The Grid']",13
JTBC News,"['JTBC News', 'JTBC News']",13
JUANPRADOTENISCOM,"['Tennis Advocate', 'John McEnroe Channel']",13
JUNRIEL LLANDER,"['Angelo Vlog', 'Rappler']",13
Jabs Family,"['Jabs Family', 'Jabs Family']",13
Jack C. Lamb,"['Spot Of The Match', 'Basilio Bazan']",13
Jack Canfield,"['Wayne Dyer 2017', 'Your Youniverse']",13
Jack London,"['Profik1977', 'crapdedoodah']",13
Jack Traven,"['gbr492', ""OSSA'm Movies""]",13
Jacob Wheeler Fishing,"['FLW Fishing', 'Jacob Wheeler Fishing', 'MajorLeagueFishing', 'David Dudley Outdoors']",13
Jake Pappalardo,"['Veoshock !!', 'DetPistonsOfficial']",13
JakeyG51,"['CliveNBAParody', 'basketballtojesus2']",13
Jalopnik,"['Eat See RV', 'Sylvan Secrets']",13
James Charles,"['Hannah Meloche Vlogs', 'Ayurinon Gaming']",13
James Craw,"['ForteTenors', 'The X Factor USA']",13
James River Church,"['City Light', 'James River Church']",13
Jamie Oliver,"['BuzzFeedVideo', 'Gordon Ramsay', 'Jamie Oliver', 'Food Spirit']",13
Jan Delaporte,"['DUHorseman', 'Chae Miller']",13
Jan Kaow,"['Arthur TV', ""Stig's Persian Cousin""]",13
Janson Media,"['University of California Television (UCTV)', 'BBC Studios']",13
Japan Food Adventure,"['Food Spirit', 'Japan Food Adventure']",13
Jason Burns,"['calvarysgmedia', 'Sean Giordano']",13
Jason Rupp,"['Jason Rupp', 'Beardbrand', 'Travel Thirsty', 'nomadbarber']",13
Jason Stephenson - Chakra Healing Music,"['Greenred Productions - Relaxing Music', 'Jason Stephenson - Chakra Healing Music']",13
JasonCapital,"['Obsessive Fan', 'JasonCapital', 'The Attraction Switch', 'The Attraction Switch']",13
Jatamari's World,"['Nobby On Cars', ""Jatamari's World""]",13
Jaws-of Oz,"['Jaws-of Oz', 'TheEllenShow']",13
Jay Leno's Garage,"['ElectroBOOM', 'OldCarMemories.com', ""Jay Leno's Garage"", '37spiker', ""Jay Leno's Garage"", 'OldCarMemories.com', ""Jay Leno's Garage"", 'Military Aviation Museum']",13
Jay Silva,"['skkane', 'FuryTV']",13
Jayneel Ramjee,"['L E Brody', 'Mankuane Makhafola']",13
Jean Gixxer,"['Dalibor Truhlar', 'trashcars']",13
Jean-Roger Orsini,"['mag6333', 'Top Rank Boxing']",13
Jeff,"[""Cricket's Photo and Cinema"", 'The East Family']",13
Jeff Dunham,"['The Daily Show with Trevor Noah', 'Jeff Dunham', 'World List', 'Just For Laughs']",13
Jeff Horchoff Bees,"['Jeff Horchoff Bees', '4dhoneybee']",13
Jeff Taylor,"[""Jay Leno's Garage"", 'Good Morning Britain']",13
Jeff Tjernagel,"['Next 9NEWS', 'ABC News']",13
JeffHK,"['Javier Rullan Ruano', 'HD1080ide']",13
Jefferson Lab,"['TVO', 'Scrivial']",13
Jeffrey Hall,"['Dwayne Bond', 'Agency360']",13
Jelly,"['Jelly', 'fpawluszmtg', 'Jelly', 'Jelly']",13
Jenny Parsons,"['Jenny Parsons', 'David Jordan', 'David Jordan', 'spurfilm']",13
Jenthe Huysmans,"['Aviation Videos & Wildlife FULL HD', 'indecorum']",13
Jeremy Vine on 5 - Official Channel,"['ABC COMEDY', 'Jeremy Vine on 5 - Official Channel']",13
Jerry Skinner,"['antadal robert', 'Kungaloosh Adventurer', 'kp00sakis', 'Jerry Skinner']",13
Jerry Wise Relationship Systems,"['Better Mind Better Life', 'HealingDayByDay']",13
JerryRigEverything,"['Unbox Therapy', 'Austin Evans', 'MAD LAB', 'Mrwhosetheboss']",13
Jesse Muller,"['Jesse Muller', 'Jesse Muller', 'Welker Farms Inc', 'Andrew Camarata', 'Andrew Camarata', 'Gurka']",13
Jesse Watters Fox,"['Fox News', ""The Shepherd's Chapel Official Channel""]",13
Jessica Lovelace,"['Sylvan Secrets', 'Bearfoot Theory']",13
Jessie Karangu,"['mujkocka', 'Tommy Lee']",13
JigglyBoop,"['Breaking Defense', 'EAA']",13
Jigglypuff,"['Garry W', 'RÖMER VII concept store']",13
Jim Love,"['nasos trikala', 'Jim Love']",13
Jimmy Carr,"['Jimmy Carr', 'WILTY? Nope!', 'Susan Johnson', '원라이너', 'WILTY? Nope!', 'Jimmy Carr']",13
Jimmy Ichihana,"['Ryan Hayashi', 'Jimmy Ichihana']",13
Jimmy Kimmel Live,"['The Kennedy Center', 'Saturday Night Live', 'Saturday Night Live', 'Jimmy Kimmel Live', 'Fox News', 'Late Night with Seth Meyers', 'Late Night with Seth Meyers', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'The Late Show with Stephen Colbert', 'The Tonight Show Starring Jimmy Fallon', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'CNN', 'CBS News', 'CBS News', 'MSNBC', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Global News', 'FORMULA 1', 'FORMULA 1', 'FORMULA 1', 'CBS Sunday Morning', 'BuzzFeedVideo', 'BuzzFeedVideo', 'TheEllenShow', 'TheEllenShow', 'TheEllenShow', 'The Official Steve Harvey', 'TimesTalks', 'Team Coco', 'Team Coco', 'The Late Show with Stephen Colbert', 'REACT', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Good Morning America', 'The Tonight Show Starring Jimmy Fallon', 'The Tonight Show Starring Jimmy Fallon', 'MTV News', 'MTV News', 'Team Coco', 'TheEllenShow', 'CBS News', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Late Night with Seth Meyers', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'JerryRigEverything', 'Entertainment Tonight', 'The Late Late Show with James Corden', 'The Late Late Show with James Corden', 'Jimmy Kimmel Live', 'CNN', 'PeopleTV', 'Jimmy Kimmel Live', ""America's Got Talent"", 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'The Tonight Show Starring Jimmy Fallon', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Team Coco', 'Jimmy Kimmel Live', 'BBC America', 'Jimmy Kimmel Live', 'CNN', 'TheEllenShow', 'Jimmy Kimmel Live', 'ABC News', 'Kevin Parry', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Yahoo Entertainment', 'CNN', 'CBS News', 'TheEllenShow', 'Jimmy Kimmel Live', 'The Tonight Show Starring Jimmy Fallon', 'Jimmy Kimmel Live', 'Jimmy Kimmel Live', 'Fox News']",13
Jive Turkey,"['Jive Turkey', 'Montemayor']",13
Joanna Kujath,"['Thrive After Abuse', 'Higher Self']",13
Jodi Venner,"['The Tonight Show Starring Jimmy Fallon', 'Team Coco']",13
Joe Hoe,"['SuchIsLifeVideos', 'ASUHornetNation']",13
Joe Scott,"['Joe Scott', 'Matrix Wisdom', 'saif316', 'Joe Scott']",13
JoeandZachSurvival,"['Nomadic Woodsman', 'TheWildYam']",13
John Ankerberg Show,"['tentmaker777', 'WalterMartinDotCom']",13
John Baxter Walker,"['Top Fives', 'brains7733']",13
John Cummuta,"['Spot Of The Match', 'Nathan Rogerson Financial', 'Mitch Ray', 'Mitch Ray']",13
John Doe,"['Quentin booker', 'Lambro Steve']",13
John F. Kennedy Jr. Forum,"['TED', 'Conor Neill']",13
John Fitz,"['HaltomAPUSH', 'Status Coup']",13
John McEnroe Channel,"['John McEnroe Channel', 'delpetra', 'John McEnroe Channel', 'RetroTennis']",13
John Michael Godier,"['Graves Gatekeeper', 'Touch Your Heart']",13
John W Hardin,"['The Dick Cavett Show', 'nickykm', 'Christopher Tracy', 'Christopher Tracy', 'The Matrix Architect', 'gregsmithsr', 'John W Hardin', 'John W Hardin', 'SamSpedy', 'Seth Wheat', 'chuckasutra', 'The Kennedy Center']",13
John Z Wetmore,"['osudairy', 'Building Design and Construction Montgomery County']",13
JohnXanderTech,"['Autogefühl', 'Now You Know']",13
Johnny Carson,"['errin manliclic', 'Johnny Carson', 'TheFlightChannel', 'STEVE HEROLD', 'American Film Institute', 'Alchay Archy', 'MrScottt65', 'metax', 'Archy L', 'Alchay Archy']",13
Johny Dillinger,"['litterjewelry', 'George Bennet']",13
Jolly Peanut,"['joffa5555', 'Vice Chief']",13
Joma Tech,"['Joma Tech', 'Joma Tech']",13
Jon B.,"['1Rod1ReelFishing', 'FishingWithNorm']",13
Jon Scobie,"['Timeline - World History Documentaries', 'Dateline NBC']",13
Jon Thomas,"['Jon Thomas', 'Jon Thomas']",13
Jonas Marcinko,"['Mark Patey', 'Jonas Marcinko', 'IansLife', 'Trent Palmer']",13
Jonathan Cabrera,"['Vj Norz', '#ByaheNiEdward']",13
Jonathan Katz-Moses,"['Tanner Bell', ""King's Fine Woodworking""]",13
Jonathan Trace,"['Bored Badger', 'FilmRise Cinema']",13
Jordan B Peterson,"['Space & The Universe HD', 'Jordan B Peterson', 'Jordan B Peterson', 'Jordan B Peterson', 'PowerfulJRE', 'PowerfulJRE', 'خليجية', 'ABC News (Australia)', '1 NEWS', 'Jordan B Peterson', 'Jordan B Peterson', 'Reel Truth History Documentaries', 'Jordan B Peterson', 'Trey Smith', 'WordToTheWise', '92nd Street Y', 'HooverInstitution', 'Jordan B Peterson']",13
Jordan Liles,"['SSSniperWolf', 'THIRTEEN']",13
Jornal da Gazeta,"['Programa do Porchat', 'Jornal da Gazeta', 'Pânico Jovem Pan', 'Band Jornalismo']",13
Jornal da Record,"['Jornal da Record', 'Rádio Bandeirantes']",13
Josef M.C,"['Lostrix', 'Got Talent España']",13
Joseph Stefanelli,"['Max Stratos', 'flapjack2007']",13
Joseph Vincent,"['Joseph Vincent', 'xRush', 'M1GUEL94', ""Basketball's Best""]",13
Josh Fox,"['60 Minutes Australia', 'vivien engelse']",13
Josh Kneeland,"['Collins Orthodontics', 'WLOS News 13']",13
Josh Kostreva,"['Mark Rober', 'Wolters World']",13
Journey to the Microcosmos,"['Saudi Aramco', 'BBC Earth']",13
Journeyman Pictures,"['ABC News (Australia)', 'Unreported World', 'Reel Truth History Documentaries', 'iqsquared', ""Hoosier Tim's Travel Videos"", 'The School of Life']",13
Jovem Pan News,"['Os Pingos nos Is', 'Os Pingos nos Is']",13
Joy Glad,"['Ness Media', 'bontvchina']",13
Joyce Beatty,"['LastWeekTonight', 'Los Angeles Times', 'Rep. Nydia Velazquez', 'Reflect']",13
Jubilee,"['ComedyHeaven', 'REACT', 'Jubilee', 'Jubilee', 'Jubilee', 'BuzzFeedVideo', 'Jubilee', 'Jubilee']",13
Judge Rinder,"['Judge Rinder', 'Judge Mathis']",13
Judicial Watch,"['SciShow', 'MLB']",13
JukinVideo,"['Funny Videos', 'People are Awesome']",13
Julia R,"['OSSA', 'Julia R']",13
Julienco,"['FOCUS TV Reportage', 'Kim Lianne']",13
Jungle Survival,"['Primitive Technology Idea', 'Survival Builder']",13
Just For Laughs,"['cleantones', 'Jimmy Carr', 'Clip King', 'Solde Entertainment', 'Just For Laughs', 'Russell Peters', 'Russell Peters', 'GC', 'ArseRaptor', 'dan']",13
Just For Laughs Gags,"['Just For Laughs Gags', 'Just For Laughs Gags']",13
Just Random News,"['Dhar Mann', 'Dr. Phil']",13
JustPlanes,"['Aviation World', 'lucaas']",13
JusteBecause,"['World According To Briggs', 'Logues Life']",13
Justin Rhodes,"['Justin Rhodes', 'L2Survive']",13
Jürgen von der Lippe,"['FORMULA 1', 'MDR SPASSZONE', 'Jürgen von der Lippe', 'Jürgen von der Lippe', 'Thomas Heusner', 'Jürgen von der Lippe', 'WDR', 'BR Kabarett & Comedy']",13
K Fitz,"['Brandon P West', 'COMMON CENTS MIKE']",13
K-State College of Education,"['DocSpot', 'DocSpot']",13
K.F.C,"['mindanao fishing adventures and travel', 'Outdoor adventure']",13
KARE 11,"['Chelsea', 'TheEllenShow']",13
KCCI,"['TheEllenShow', 'MLive']",13
KChT czyli Kuchenna Charakterystyka Terenu,"['FILM PLANET', 'Polsat']",13
KEEPING IT REAL WITH CREDIT,"['CNET', 'Florida Mortgage Firm', 'Will Roundtree', 'Alabama Consumer Protection Lawyers']",13
KHON2 News,"['60 Minutes Australia', 'Zillow']",13
KING 5,"['Speak For Yourself', 'CITAP1', 'KING 5', 'KTLA 5']",13
KLM Royal Dutch Airlines,"['Herman Markus Wenas', 'The Pilot Channel']",13
KORA SAUVAGE,"['Ronnie7', 'RZ sports']",13
KOVALENKO,"['Diesel Room', 'Дядя Слава - Блоги']",13
KPIX CBS SF Bay Area,"['Los Angeles Times', 'ABC News']",13
KQED,"['Exposure Labs', 'The Guardian']",13
KQED News,"['CBS Evening News', 'CBS News']",13
KREOSAN English,"['TylerTube', 'The King of Random']",13
KRQE,"['FOX 10 Phoenix', 'NBC News', 'CBC Vancouver', 'The Gupp Man']",13
"KSC | Knowledge,Science,Culture Everyday .","['Awesome!', 'KSC | Knowledge,Science,Culture Everyday .']",13
KSR RX 100 TV,"['Mahaa News', 'Mahaa News', 'Mahaa News', 'Vaartha Vaani', 'cbnarmy 9004', 'Film Jalsa']",13
KTLA 5,"['Jo Koy', 'Jo Koy']",13
KTN News Kenya,"['KTN News Kenya', 'KTN News Kenya', 'NTV Kenya', 'NTV Kenya', 'KTN News Kenya', 'Kenya News Alerts TV']",13
KURI Slot,"['KURI Slot', 'NewEnglander82 SLOT VIDEOS']",13
Kahler Nygard,"['The Oregonian', 'The Washington Times']",13
Kai W,"['CNBC', 'Kai W', 'Kai W', 'Lovegrove Training']",13
Kaitlyn O'Neill,"['Nev Campbell', 'RTV6 The Indy Channel']",13
Kaleb Brinegar,"['ScubaSteveGTR', 'rammstino1']",13
Kam,"['Shichida Australia', 'Got Talent Global']",13
Kamion King,"['Goli Zivot TV HAPPY', 'Testosteeron Test Automobila', 'Kamion King', 'Kamion King']",13
Karaté Bushido Officiel,"['Qigong Tai Chi', 'Satori Ahlen e.V.']",13
Karen Cover,"['Albert Makalew', 'sporkfia']",13
Karin Ek,"[""SK-VHE-Shakespeare's Mother The Secret Life of a Tudor Woman"", 'Julen Reddit']",13
Karl Knapp,"['Dale Philip', 'Karl Knapp']",13
Karl Rock,"['The Filmy', 'Karl Rock', ""Busi Skinn'e Mjiyakho"", 'bald and bankrupt']",13
Karljessy Photographer,"['Street Performers', 'GreatEiEi']",13
Karma Incident,"['Karma Incident', 'Enduro TOP', 'Quantum Tech HD', 'Moto Lunatics']",13
Karsten Mose Hansen,"['Vahid Khodabandehlou', 'serpedaus']",13
Kayla Gillis,"['Kayla Gillis', 'Kayla Gillis']",13
Keklop Gune,"['Keklop Gune', 'Keklop Gune']",13
Ken Ammi,"['Sky News', 'Chelsea']",13
Ken R.,"['SideNote', 'weegee99']",13
Kenji Yagi,"['Dawson Adventures', 'JimboCasino']",13
Kenneth Maurseth,"['Arvell Dorsey Jr.', 'Jörgen Holmgren']",13
Kenshin Ryu Karate Do,"['Karate-do Focus', 'Estancado Porsiempre']",13
Kent Survival,"['ARTGER', 'Matthew Posa']",13
Kerim Emurla,"['Emanuel Chmielowski', 'MLC Rider']",13
Kermit,"['PunkbustA', 'Augsburger Allgemeine']",13
Keswick Convention,"[""Sid Roth's It's Supernatural!"", 'Grian']",13
Ketan Bhansali,"['Alchay Archy', 'ShI Nobi']",13
Kevas Music,"['Got Talent Global', 'xø.Şhy Şhy.xø', 'ForteTenors', 'ForteTenors', 'Raymon Kutch', 'Talent Recap', 'mike rayner videos', 'Lukas DiSparrow Vlogs', ""Britain's Got Talent"", 'Talent Recap UK', 'Kids Got Talent', 'eufhaye']",13
Kevin David,"['Video Advice', 'Think Media']",13
Kevin Parry,"['Troom Troom SELECT', 'Kwebbelkop']",13
KhaldorTV,"['StarCraft Esports', 'BeardedMurloc']",13
Kids Got Talent,"[""America's Got Talent"", 'Fox News']",13
KigerStrength,"['Strength Central', 'HISTORY']",13
KiiYii en Français,"[""Boo's Family"", 'KiiYii en Français']",13
Kinetic Kennons,"['Kinetic Kennons', 'Kinetic Kennons', 'Kinetic Kennons', 'Kinetic Kennons']",13
King Jamal,"['FIBA', 'Shivzoh']",13
KingCraft,"['AanbiddingPuntInfo', 'AanbiddingPuntInfo']",13
Kingdom Life Productions,"['BBC Three', 'WeFalDwnButWeGetBkUp']",13
Kings and Generals,"['Ashton Mante', 'Kings and Generals']",13
Kirby Allison,"['CNBC', 'Kirby Allison']",13
Kirsten Dirksen,"['Exploring Alternatives', 'Kirsten Dirksen', 'Kirsten Dirksen', 'Tiny House Expedition']",13
